"ChildID","SchoolId","Male","Race","SES","FLunch","Age","time0","time1","time2","time3","time7","time11"
"0102023C",102,1,"Hispanic",0.55,25.82,61,22.96,28.96,31.31,43.32,104.16,124.21
"0105001C",105,1,"Asian",-0.05,31.52,58,94.02,115.73,106.99,146.93,153.31,167.07
"0105002C",105,1,"Hispanic",-0.59,31.52,59,29.83,34.67,52.04,53.17,117.02,142.94
"0105004C",105,1,"White",0.97,31.52,68,26.72,37.25,43.88,42.68,86.91,96.3
"0105006C",105,1,"Black",-0.12,31.52,57,34.73,40.36,41.27,52.2,96.31,116.77
"0105007C",105,1,"Black",-0.25,31.52,68,56.42,82.01,132.16,133.03,179.58,190.3
"0105011C",105,1,"Hispanic",-0.45,31.52,61,29.99,32.73,37.35,49.2,70.49,96.15
"0105014C",105,0,"Black",-0.82,31.52,70,26.03,34.71,35.48,41.08,67.72,80.54
"0105017C",105,1,"Hispanic",-0.97,31.52,64,24.39,35.68,40.22,50.95,86.28,99.55
"0105022C",105,1,"White",-0.82,31.52,58,24.22,32.73,34.74,48.11,88.06,87.67
"0110003C",110,0,"Black",0.04,9.16,64,34.55,50.55,53.64,87.5,126.1,153.32
"0110004C",110,0,"Asian",-0.15,29.01,55,54.47,67.02,83.54,112.58,159.72,174.19
"0110005C",110,0,"Black",-0.11,25.82,62,28.4,85.26,88.46,108.75,105.14,130.76
"0110007C",110,0,"Black",-0.01,32.2,65,43.51,51.7,50.74,67.35,126.73,148.56
"0110008C",110,1,"Black",0.76,25.82,62,38.2,56.39,66.3,104.74,165.06,147.93
"0110009C",110,0,"Black",-0.05,25.82,66,34.64,46.15,57.91,90.04,104.9,130.76
"0110010C",110,1,"Black",-0.86,25.82,59,25.08,38.05,36.09,52.56,77.52,99.55
"0110012C",110,0,"Black",-0.74,67.84,64,34.53,37.86,42.49,55.34,102.25,122.56
"0110013C",110,0,"Black",-0.03,31.52,65,27.2,40.09,36.86,58.1,105.5,122.03
"0110015C",110,0,"Asian",0.09,29.01,60,23.5,25.9,27.57,36.94,104.84,124.21
"0110016C",110,1,"Black",-0.8,86.11,57,31.32,33.55,37.25,53.42,78.27,99.55
"0110018C",110,0,"Black",-0.11,56.73,64,28.4,36.54,37.24,63.22,148.33,174.82
"0110019C",110,1,"Black",0.26,93,64,28.01,39.9,38.08,66.34,103.89,124.92
"0110021C",110,1,"Black",-0.42,31.52,61,28.4,45.35,54.39,106.34,146.06,167.14
"0110023C",110,1,"Black",-0.54,56.73,64,27.01,42.49,47.61,73.58,105.51,142.48
"0162002C",162,1,"White",1.01,25.82,66,42.8,51.75,58.64,107.54,158.06,171.67
"0162004C",162,1,"White",0.4,36.38,62,42.45,62.01,66.29,105.29,150.03,197.55
"0162005C",162,0,"White",0.53,25.82,70,33.88,48.7,50.46,82.27,130.16,173.53
"0162007C",162,0,"White",0.01,74.93,64,26.44,30.92,37.55,54.36,117.29,132.69
"0162008C",162,1,"White",0.44,25.82,61,28.67,49.39,52.65,71.6,106.45,147.67
"0162009C",162,1,"White",0.9,25.82,70,52.14,67.69,76.68,100.01,153.37,165.44
"0162010C",162,1,"White",0.25,36.38,70,33.44,50.78,54.35,82.69,145.93,182.4
"0162015C",162,1,"White",-0.1,0,72,39.02,52.69,56.32,88.65,141.88,171.24
"0162016C",162,0,"White",1.39,25.82,61,37.59,46.79,50.9,58.85,117.67,176.94
"0162017C",162,1,"White",0.24,40.19,69,36.34,43.69,51.88,87.71,149.41,180.81
"0162019C",162,0,"Hispanic",0.42,25.82,67,46.26,66.94,94.94,127.85,195.82,200.88
"0162020C",162,0,"White",1.82,2.92,63,53.81,68.14,87.93,125.27,160.59,167.02
"0162022C",162,1,"White",0.69,25.82,63,49.85,96.99,90.02,106.12,144.25,174.58
"0162024C",162,0,"White",-0.01,36.38,65,46.92,46.49,58.73,76.12,124.41,162.51
"0164002C",164,1,"Black",0.56,14.17,63,94.34,93.11,104.61,111.82,145.73,171.01
"0164003C",164,1,"Black",-0.21,74.93,63,34.16,48.25,52.72,60.22,98.19,125.91
"0164005C",164,0,"Hispanic",-0.76,93,56,31.32,43.22,46.97,74.29,122.57,134.38
"0164006C",164,0,"Hispanic",-0.76,29.5,69,24.22,32.58,33.47,43.75,88.11,134.47
"0164008C",164,1,"Hispanic",-0.92,25.82,58,22.73,30.41,29.61,68.43,81.52,124.3
"0164010C",164,0,"Black",-4.18,74.93,59,31.24,41.94,37.09,53.12,105.93,110.56
"0164013C",164,1,"Black",-0.52,74.93,60,34.42,39.71,43.4,53.37,120.7,126.25
"0164014C",164,1,"Black",-0.34,74.93,67,34.24,49.85,60.49,101.83,127.71,165.3
"0164016C",164,1,"Hispanic",-1.23,29.01,65,31.39,42.22,43.16,48.98,66.69,105.33
"0164017C",164,1,"Black",2.2,4.05,57,32.29,39.54,40.77,61.33,105.66,126.56
"0164018C",164,1,"Black",0.09,32.2,59,39.53,64.81,83.21,93.23,126.91,165.5
"0164020C",164,0,"Black",0.79,23.57,67,31.13,48.48,57.66,86.22,147.07,163.82
"0164021C",164,0,"Black",-0.53,74.93,66,40.08,58.28,59.99,78.73,125.18,148.72
"0164022C",164,0,"Black",0.1,68.69,68,32.43,42.92,48.74,63.28,128,168.02
"0164023C",164,0,"Black",-0.31,86.11,64,32.65,37.28,37.28,58.76,83.94,118.2
"0169001C",169,1,"Asian",-0.02,59.65,60,25.44,29.52,31.86,36.72,78.57,101.93
"0169005C",169,0,"Hispanic",-0.66,36.38,68,24.27,34.63,43.59,66.68,105.17,101.77
"0169006C",169,0,"Black",-0.38,29.93,61,29.03,38.59,44.61,58.97,85.79,123.01
"0169007C",169,1,"Hispanic",-0.33,19.34,61,31.3,39.62,43.54,66.45,88.49,105.36
"0169008C",169,1,"Black",-0.43,86.11,63,40.96,55.83,60.37,66.72,121.97,166.68
"0169009C",169,1,"Black",-0.27,10.34,63,25.75,28.09,31.99,57.98,123,148.05
"0169010C",169,0,"Hispanic",-0.55,74.93,67,27.5,36.89,44.75,66.77,114.84,139.37
"0169012C",169,1,"Black",-0.67,65.45,65,25.27,28.14,40.51,43.69,89.12,128.37
"0169013C",169,1,"Black",-0.38,47.91,68,30.02,40.61,48.83,58.48,87.83,88.95
"0169014C",169,0,"Hispanic",-0.85,86.11,70,28.99,35.52,41.36,59.54,123.94,125.17
"0169016C",169,0,"Black",-1.2,74.93,71,32,46.21,52.36,76.64,105.35,134.54
"0169017C",169,0,"Hispanic",-0.78,65.45,69,31.86,47.19,51.95,51.1,100.96,116.35
"0169018C",169,1,"Hispanic",-0.47,25.47,68,31.95,45.31,47.49,52.22,67.27,76.3
"0169020C",169,1,"Black",-1.41,74.93,61,28.51,31.24,29.27,68.84,91.17,123.47
"0169021C",169,0,"Black",-0.44,74.93,62,25.59,40.05,45.5,60.63,105.77,128.67
"0169022C",169,0,"Black",-0.54,74.93,66,29.36,42.29,51.26,57.65,104.11,132.24
"0169023C",169,0,"Black",-0.34,74.93,61,35.36,42.65,41.69,58.68,110.79,147.32
"0169024C",169,1,"Black",-0.59,45.45,64,24.8,27.82,35.32,42.83,69.8,96.15
"0180001C",180,1,"Hispanic",-1.29,31.52,65,29.37,26.62,28.12,37.38,100,105.99
"0180002C",180,1,"Asian",0.58,25.82,65,35.13,55.82,67.37,119.16,137.51,169.03
"0180003C",180,0,"White",0.15,0,65,44.68,92.56,91.31,121.22,147.12,166.44
"0180004C",180,0,"White",-0.02,74.93,65,36.62,48.01,49.99,66.98,130.67,143.76
"0180006C",180,1,"Hispanic",0.06,36.38,69,27.51,39.25,38.37,51.16,101.98,148.08
"0180008C",180,1,"White",-0.08,36.38,64,27.95,31.67,36.25,45.59,89.2,127.64
"0180010C",180,1,"White",-0.09,40.19,71,28.49,35.12,38.95,76.48,147.56,183.71
"0180011C",180,0,"White",-0.2,12.91,61,36.28,54.77,58.39,52.21,144.49,167.37
"0180013C",180,1,"White",-0.01,0,62,36.39,47.36,52.3,105.04,149.98,182.23
"0180014C",180,1,"White",-0.12,12.91,65,32.01,47.31,42.28,57.7,118.93,152.22
"0180015C",180,0,"White",-0.6,36.38,65,25.63,44.74,48.56,57.87,124.79,163.81
"0180016C",180,1,"White",-0.09,13.82,66,42.14,47.14,51.23,82.08,130.76,159.22
"0180017C",180,1,"White",-0.87,38.62,62,27.28,34.01,40.57,91.16,88.91,131.38
"0180018C",180,1,"White",-0.16,10.34,61,33.74,34.97,47.97,61.64,123.28,154.85
"0180019C",180,1,"Hispanic",0.06,74.93,74,32.89,50.9,62.74,84.25,154.62,193.7
"0180020C",180,1,"Black",-0.69,10.34,64,25.49,29.38,41.36,41.42,95.13,117.22
"0180021C",180,1,"White",0.45,36.38,70,38.77,45.38,52.37,66.75,105.53,150.79
"0180022C",180,0,"White",0.09,36.38,69,34.01,45.5,50.58,88.24,170.19,188.64
"0180023C",180,1,"White",0.95,40.19,64,33.37,47.68,53.45,92.19,136.37,165.94
"0180024C",180,1,"White",-0.24,16.29,61,28.43,27.92,31.79,44.72,74.07,92.45
"0184001C",184,1,"Asian",-0.65,29.01,61,33.49,51.91,57.18,85.28,145.73,159.73
"0184006C",184,0,"White",0.34,25.82,71,34.13,43.11,47.55,64.04,125.33,147.14
"0184007C",184,1,"White",-0.38,36.38,70,35.28,50.64,49.41,56.73,106.95,146.97
"0184008C",184,1,"White",-0.32,21.91,75,31.5,40.09,46.83,59.78,105.73,121.97
"0184011C",184,0,"White",0.61,40.19,69,35.02,49.4,60.78,73.33,139.56,181.59
"0184012C",184,1,"White",-0.03,17.16,68,33.88,44.53,51.31,54.56,104.16,143.93
"0184014C",184,0,"White",0.17,36.38,63,37.19,63.4,65.44,81.33,113.8,130.69
"0184015C",184,0,"White",0.47,25.82,62,30.77,35.34,53.81,59.83,99.46,109.32
"0184016C",184,1,"White",-0.07,8.12,61,38.94,46.6,51.49,66.84,94.81,134.57
"0184021C",184,0,"Black",-0.18,74.93,63,32.12,36.59,45.89,63.04,109.18,146.25
"0184022C",184,0,"Hispanic",-0.07,38.62,71,25.6,27.48,27.57,33.68,56.48,72.02
"0184025C",184,0,"White",0.47,25.82,62,30.07,42.59,44.88,60.33,104.85,124.08
"0192001C",192,0,"White",0.54,40.19,67,28.23,48.81,44.57,73.61,111.38,114.1
"0192002C",192,1,"White",-0.1,10.47,59,24.79,39.66,41.73,67.63,109.14,115.82
"0192003C",192,1,"White",0.45,25.82,68,33.85,104.45,126.37,134.36,168.72,193.33
"0192004C",192,0,"White",-0.16,49.23,71,31.29,44.7,48.95,75.98,116.85,146.02
"0192005C",192,1,"White",-0.61,31.19,64,24.71,33.88,35.9,65.46,105.57,136.33
"0192006C",192,0,"White",0.04,74.93,64,31.4,41.88,42.39,70.25,125.25,137.48
"0192007C",192,1,"White",-0.34,4.4,71,44.38,48.55,48.53,77.98,145.6,162.68
"0192008C",192,0,"White",-0.4,26.53,62,32.32,44.85,44.85,103.15,161.05,181.45
"0192009C",192,1,"White",-0.58,29.01,61,35.7,54.55,58.53,128.28,157.93,191.91
"0192010C",192,1,"White",-0.78,59.65,68,30.99,35.71,40.59,74.21,97.59,126.14
"0192012C",192,1,"White",-0.37,21.91,66,27.07,39.8,46.67,87.53,147.58,168.64
"0192013C",192,0,"White",-0.24,0,72,29.88,36.31,38.92,59.22,126.49,125.17
"0192014C",192,1,"White",-0.45,36.38,67,31.32,41.08,47.43,65.78,107.62,151.4
"0192015C",192,1,"White",1.27,25.82,70,30.69,38.88,54.65,101.72,167.14,184.1
"0192017C",192,1,"White",-0.45,74.93,68,31.32,42.37,50.09,61.11,104.9,160.01
"0192018C",192,1,"White",-0.31,10.34,61,28.24,35.39,41.92,52.08,88.61,106.15
"0192019C",192,0,"White",-0.03,36.38,68,26.07,42.92,43.95,64.54,105.17,127.99
"0192020C",192,1,"White",-0.61,1.25,67,28.13,44.17,46.07,51.85,83.43,118.57
"0192021C",192,1,"White",-0.03,0,64,29.16,45.92,42.54,66.62,102.87,122.03
"0192024C",192,0,"White",-0.01,36.38,67,30.35,37.29,42.61,66.25,111.04,146.02
"0195001C",195,0,"Black",-0.38,74.93,62,49.14,76.54,105.78,127.23,179.02,194.46
"0195004C",195,0,"Black",-0.18,74.93,63,32.61,41.33,47.78,68.85,105.92,129.64
"0195005C",195,1,"White",-0.4,49.23,59,32.65,51.95,57.76,101.52,153.49,193.7
"0195007C",195,1,"Black",-1.37,67.84,61,25.75,41.2,44.54,50.77,88.09,109.62
"0195009C",195,0,"White",-0.26,67.84,60,31.8,39.2,51.35,86.65,151.56,181.3
"0195011C",195,0,"Black",-0.45,67.84,59,23.79,36.83,41.97,59.38,88.27,119.49
"0195012C",195,0,"Black",-0.17,86.11,67,33.71,47.53,50.21,73.62,147.69,193.7
"0195013C",195,1,"Black",-0.14,74.93,68,30.14,39.38,50.2,65.47,141.1,127.77
"0195015C",195,1,"White",-0.56,59.97,71,24.46,43.5,48.62,72.94,104.86,139.91
"0195016C",195,0,"White",0.4,25.82,66,42.62,56.53,56.95,88.99,147.27,165.23
"0195018C",195,0,"Black",-0.17,74.93,60,30.98,43.92,39.19,60.16,93.14,122.81
"0195020C",195,0,"White",-0.43,0,67,25.82,46.07,49.7,88.15,115.35,133.62
"0195021C",195,1,"White",-0.27,4.73,61,43.55,78.9,95.23,117.77,158.64,181.43
"0195022C",195,1,"White",-0.48,74.93,71,27.29,41.27,51.01,77.21,159.29,155.79
"0195023C",195,1,"Hispanic",-0.43,74.93,66,35.05,40.94,57.22,100.34,149.27,181.3
"0195025C",195,0,"White",-0.43,67.84,67,31.92,49.35,51.53,90.23,135.92,167.75
"0204001C",204,0,"Asian",-0.57,40.19,64,30.38,32.56,44.6,75.91,125.06,148.45
"0204003C",204,0,"Hispanic",-0.82,40.19,69,27.11,29.64,45.06,74.17,105.72,130.77
"0204004C",204,1,"White",-0.41,40.19,60,33.45,33.13,34.45,52.06,91.79,140.83
"0204005C",204,0,"White",-0.45,40.19,66,25.72,35.78,48.17,70.04,127.6,165.72
"0204009C",204,1,"White",0.76,40.19,69,36.84,54.1,65.59,102.31,150.75,179.23
"0204011C",204,1,"Hispanic",0.05,40.19,75,30.3,34,39.06,39.97,81.78,143.03
"0204012C",204,1,"White",-0.03,40.19,61,31.2,39.78,43.69,82.65,159.29,163.31
"0204013C",204,0,"White",-0.03,40.19,62,31.3,41.68,45.22,65.53,92.42,120.11
"0204014C",204,0,"Hispanic",-0.79,40.19,59,23.22,25.4,25.89,31.55,64.34,74.12
"0204016C",204,1,"White",-0.32,40.19,71,28.01,30.29,41.17,46.59,104.13,130.09
"0204017C",204,0,"White",-0.64,40.19,57,22.5,27.23,30.45,40.82,68.54,105.18
"0204019C",204,1,"White",1.08,40.19,63,39.97,51.45,48.25,87.95,149.65,180.85
"0204020C",204,0,"White",-0.57,40.19,64,32.1,34.81,40.29,62.75,143.51,148.89
"0204021C",204,0,"White",0.14,40.19,74,25.18,29.21,31.31,31.41,54.83,84.23
"0204023C",204,0,"White",-0.35,40.19,61,40.27,47.45,43.41,89.82,161.9,179.66
"0204024C",204,0,"Black",0.36,40.19,64,33.7,38.88,47.96,66.89,84.13,105.41
"0214001C",214,1,"Asian",0.18,36.38,65,32.11,40.16,42.75,66.34,121.35,133.4
"0214003C",214,0,"Hispanic",0.07,36.38,62,50.62,56.04,81.83,90.47,178.88,191.95
"0214004C",214,1,"White",-0.37,36.38,64,33.92,51.37,52.32,89.37,180.51,167.25
"0214005C",214,0,"White",-0.62,36.38,62,33.85,92.67,106.08,126.21,166.93,187.19
"0214006C",214,0,"White",-0.15,36.38,72,39.45,44.98,63.95,91.11,145.18,175.87
"0214007C",214,1,"White",-0.18,36.38,61,29.23,38.28,43.77,58.8,104.85,126.05
"0214008C",214,0,"White",-1.15,36.38,62,24.24,28.12,32.85,45.68,117.29,126.63
"0214009C",214,0,"White",-1.06,36.38,62,31.2,36.14,39.97,59,128.16,150.52
"0214011C",214,0,"White",-1.27,36.38,60,38.98,52,53.59,91.13,148.15,163.12
"0214012C",214,0,"White",-0.51,36.38,63,24.39,33.49,36.57,41.57,93.92,107.65
"0214014C",214,0,"White",-0.53,36.38,64,25.48,32.92,38.39,61.21,110.46,150.54
"0214015C",214,1,"White",0.31,36.38,65,31.46,40.3,48.79,73.88,143.4,167.7
"0214016C",214,1,"White",0.13,36.38,65,32.32,44.84,49.38,67.91,113.05,167.16
"0214017C",214,1,"White",-0.12,36.38,62,30.94,43.1,45.18,61.02,103.34,130.47
"0214018C",214,1,"White",-0.17,36.38,68,27.89,34.91,44.5,53.79,127.21,166.39
"0214019C",214,0,"White",-0.1,36.38,61,37.1,42.89,57.29,82.01,147.09,168.91
"0214020C",214,1,"White",1.11,36.38,72,35.74,37.96,39.97,58.73,177.4,184.35
"0214021C",214,0,"White",-0.18,36.38,63,38.65,47.76,45.49,71.13,133.19,153.35
"0214022C",214,0,"White",-0.2,36.38,66,42.83,48.49,47.34,77.06,109.49,154.39
"0214023C",214,0,"White",-0.52,36.38,60,32.65,32.2,40.88,51.92,104.95,105.88
"0214024C",214,1,"White",-0.2,36.38,66,33.64,35.17,47.43,74.17,106.48,118.84
"0215001C",215,0,"White",0.76,0,62,47.31,64.92,77.14,105.53,147.21,169.35
"0215002C",215,0,"White",-0.48,0,60,24.53,41.34,49.14,70.45,125.31,151.31
"0215003C",215,1,"White",-0.52,0,64,32.22,38.26,57.92,105.57,140.75,167.13
"0215004C",215,0,"White",0.06,0,71,54.14,71.58,87.9,129.53,144.03,181.48
"0215006C",215,0,"Black",1.49,0,61,40.74,51.49,58.5,89.88,143.05,169.56
"0215009C",215,1,"White",0.62,0,63,33.63,52.26,83.57,118.82,147.98,186.93
"0215010C",215,0,"White",1.05,0,64,28.82,37.6,54.64,66.66,106.42,161.36
"0215011C",215,0,"White",-0.39,0,65,24.69,50.51,51.91,82.16,126.76,131.97
"0215012C",215,1,"White",1.83,0,69,34.5,42.84,46.88,64.72,125.91,149.98
"0215013C",215,1,"White",-0.47,0,61,39.67,50.3,65.66,112.26,135.97,165.3
"0215015C",215,0,"White",-0.35,0,63,26.17,36.99,47.69,68.36,125.38,148.35
"0215019C",215,0,"White",0.55,0,67,48.8,123.86,114.27,143.18,170.14,193.72
"0215020C",215,1,"White",0.34,0,66,36.33,55.32,55.35,90.67,148.12,171.14
"0215021C",215,1,"White",-0.31,0,71,38.1,50.57,62.07,132.59,172.39,181.65
"0215023C",215,1,"White",-0.12,0,69,34.72,46.99,53.34,91.7,87.07,117.69
"0215024C",215,0,"White",-0.37,0,67,25.13,31.96,34.26,40.66,70.74,126.85
"0216001C",216,0,"White",-0.29,74.93,63,34.38,54.6,68.84,119.92,160.06,191.62
"0216002C",216,0,"Black",0.17,74.93,64,27.34,44.16,46.69,65.26,127.93,167.66
"0216003C",216,1,"Black",-0.52,74.93,62,24.31,38.01,43.6,70.37,109.46,126.92
"0216004C",216,1,"White",0.23,74.93,66,34.91,51.28,56.83,120.18,182.79,195.16
"0216005C",216,0,"Black",-0.04,74.93,63,34.85,43.52,47.38,69.02,124.41,154.85
"0216006C",216,0,"White",0.07,74.93,72,46.37,52.51,52.35,97.82,165.01,170.1
"0216007C",216,0,"Black",-0.07,74.93,71,35.4,51.94,55.76,76.75,124.2,154.6
"0216008C",216,0,"White",-0.04,74.93,61,27.17,48.17,50.95,76.12,116.9,150.48
"0216009C",216,1,"Black",-0.62,74.93,66,24.15,36.78,40.71,48.04,101.82,126.21
"0216010C",216,1,"White",0.08,74.93,74,29.54,45.63,49.22,99.7,154.58,181.41
"0216011C",216,1,"Black",-0.03,74.93,70,28.35,38.66,41.18,55.42,104.59,144.59
"0216012C",216,1,"White",-0.35,74.93,62,27.14,36.72,39.84,67.6,105.76,128.67
"0216014C",216,1,"White",-0.29,74.93,70,33.26,43.45,51.53,104.4,126.78,148.18
"0216015C",216,0,"Black",-0.03,74.93,70,33.34,44.1,49.39,78.03,132.67,142.09
"0216016C",216,1,"Black",-1.51,74.93,69,26.09,36.45,39.65,59.33,113.22,117.96
"0216017C",216,0,"Black",-1.47,74.93,67,25.97,42.5,41.02,64.8,104.39,146.35
"0216018C",216,0,"Black",-0.58,74.93,63,26.09,47.58,54.22,82.72,111.38,148.86
"0216019C",216,0,"Black",-0.13,74.93,65,32.27,46.08,48.94,71.69,128.67,149.56
"0216020C",216,0,"Black",-0.09,74.93,61,29.93,42.41,43.72,71.68,107.62,121.09
"0216021C",216,1,"Black",-0.16,74.93,61,34.23,40.58,46.85,66.76,108.5,122.84
"0216022C",216,1,"Black",0.76,74.93,67,25.05,34.97,42.79,69.71,107.33,147.81
"0216023C",216,1,"White",-0.57,74.93,67,30.13,50.94,52.13,104.12,127.29,165.57
"0216024C",216,0,"Black",-0.29,74.93,61,25.67,32.05,34.7,58.6,105.45,128.78
"0240002C",240,0,"Black",-1.31,74.93,60,33.15,40.4,47.87,65.41,114.84,147.26
"0240003C",240,0,"White",-2.35,31.19,64,22.99,30.83,32.62,37.1,76.07,143.03
"0240004C",240,0,"Black",-0.91,74.93,66,29.82,38.42,40.63,48.39,64.1,98.39
"0240005C",240,1,"Black",-1.53,86.11,71,33.66,50.21,51.85,77.49,126.08,144.26
"0240007C",240,0,"Black",-1.22,87.7,61,25.48,35.68,38.9,74.86,88.91,127.58
"0240008C",240,1,"Black",-0.48,74.93,68,25.75,32.39,37.31,55.39,120.66,126.66
"0240012C",240,1,"Black",-2.05,93,62,24.56,31.77,36.66,41.12,88.2,110.39
"0240013C",240,0,"Black",0.48,74.93,69,23.05,34.07,38.5,58.13,89.08,146.8
"0240014C",240,1,"Black",-0.81,93,71,27.89,34.31,31.84,42,88.05,102.04
"0240015C",240,1,"Black",-0.29,74.93,61,25.89,27.81,27.86,48.83,105.55,126.2
"0240017C",240,0,"Black",-0.96,86.11,70,36.8,40.15,43.67,72.95,126.92,154.85
"0240018C",240,0,"Black",-0.65,74.93,69,39.29,44.78,54.01,75.45,105.02,121.74
"0240021C",240,0,"Black",-1.24,29.01,61,29.34,32.55,39.1,43.79,102.29,128.12
"0240022C",240,1,"Black",-0.94,10.34,70,30,33.46,34.24,55.69,105.81,115.45
"0240023C",240,1,"Black",-1.54,29.01,67,32.8,33.69,41.83,65.68,103.52,126.02
"0240024C",240,1,"Black",-0.73,59.97,70,24.71,32.32,41.77,42.43,84.6,117
"0241003C",241,1,"Hispanic",-0.4,31.19,68,27.93,44.56,46.86,68.69,128.6,146.35
"0241006C",241,1,"Hispanic",-0.98,31.19,70,24.69,34.16,36.97,41.51,86.42,106.85
"0241008C",241,0,"Hispanic",-0.41,12.91,69,32.62,47.18,45.83,65.9,115.42,125.75
"0241013C",241,1,"Hispanic",0.48,8.12,69,28.69,41.66,47.36,79.83,169.53,168.45
"0241014C",241,1,"Hispanic",-0.03,19.34,68,37.93,51.45,51.43,77.35,127.3,172.96
"0241015C",241,1,"White",-1.02,49.23,70,25.15,33.32,39.32,52.22,69.38,103.02
"0241019C",241,0,"Hispanic",-0.83,65.45,70,27.4,45.48,43.15,58.18,103.55,125.09
"0241021C",241,0,"Hispanic",-0.98,36.38,66,24.9,32.63,36.19,59.5,104.2,145.58
"0241022C",241,0,"Hispanic",-1.24,86.11,68,27.2,36.14,36.25,45.71,90.03,125.93
"0241023C",241,1,"Hispanic",-1.34,29.5,61,25.75,29.46,28.97,40.6,56.13,97
"0245001C",245,0,"White",0.77,12.91,63,35.41,57.05,66.6,107.6,134.94,159.36
"0245003C",245,0,"White",-0.09,12.91,61,35.33,44.57,49.19,66.78,114.01,150.01
"0245004C",245,0,"White",-0.42,12.91,71,34.94,48.93,56.36,59.31,113.69,144.76
"0245005C",245,0,"White",-0.5,12.91,62,47.77,79.43,91.53,119.95,159.15,167.58
"0245007C",245,1,"White",-0.21,12.91,66,31.38,38.05,41.91,66.79,106.62,125.63
"0245008C",245,1,"White",0.32,12.91,64,39.12,44.27,71.5,108.73,156.39,175.08
"0245009C",245,1,"White",0.53,12.91,60,36.24,44.58,53.35,77.64,148.74,168.23
"0245011C",245,1,"White",-0.02,12.91,63,38.94,48.4,64.08,127.32,181.72,193.19
"0245012C",245,0,"White",0.72,12.91,72,47.01,52.12,38.81,100.09,124.6,149.6
"0245013C",245,0,"White",-0.55,12.91,71,32.18,40.66,63.24,77.48,124.95,137.75
"0245015C",245,0,"White",0.09,12.91,61,35.77,51.24,63.54,88.4,149.32,165.45
"0245016C",245,0,"White",1.28,12.91,64,39.93,63.56,89.6,109.21,164.16,184.78
"0245017C",245,0,"White",1.15,12.91,72,46.17,58.66,57.47,78.83,147.57,136.02
"0245018C",245,0,"White",-0.13,12.91,63,39.63,52.94,52.37,62.48,90.94,126.29
"0245019C",245,0,"White",0.06,12.91,62,41.7,57.1,59.89,92.36,125.59,147.51
"0245021C",245,1,"White",-0.17,12.91,62,33.16,37.75,34.9,52.63,104.7,116.59
"0245022C",245,1,"White",-0.11,12.91,73,40.25,51.7,61.39,85.65,125.96,164.71
"0245023C",245,1,"White",0.04,12.91,66,43.71,46.01,50.59,85.48,160.78,168.6
"0245024C",245,1,"White",-0.04,12.91,71,33.23,44.39,51.19,67.01,105.72,127.78
"0248001C",248,1,"Asian",0.6,4.4,62,34.58,50.78,67.23,77.98,145.82,164.82
"0248003C",248,0,"White",0.36,4.4,67,27.92,38.87,44.27,68.84,105.92,135.08
"0248005C",248,0,"White",1.41,4.4,62,50.29,57.67,73.45,115.62,183.1,180.87
"0248006C",248,1,"White",-0.27,4.4,63,33.73,48.51,54.55,103.9,152.3,148.56
"0248009C",248,0,"White",0.28,4.4,64,40.54,48.91,61.07,95.97,166.68,185.01
"0248010C",248,1,"White",0.85,4.4,71,32.26,39.93,48.93,71.36,113.21,163.74
"0248011C",248,1,"White",1.18,4.4,62,54.51,76.99,87.65,111.69,144.43,184.73
"0248015C",248,0,"White",1.22,4.4,59,66.98,99.79,122.26,128.06,170.2,195.04
"0248017C",248,1,"White",-0.39,4.4,71,36.08,42.2,51.9,77.62,141.65,176.31
"0248018C",248,0,"White",0.65,4.4,79,34.92,45.86,47.87,62.49,86.25,114.3
"0248019C",248,0,"White",-0.34,4.4,66,33.77,43.84,51.91,92.44,142.65,175.11
"0248021C",248,1,"White",-0.53,4.4,73,35.94,44.16,51.02,67.29,130.56,166.82
"0248023C",248,1,"White",0.84,4.4,62,36.59,42.35,51.2,86.84,152.3,165.95
"0248024C",248,1,"White",1.48,4.4,64,43.73,50.57,59.68,111.24,160.24,182.21
"0251001C",251,1,"Hispanic",-0.72,29.01,62,31.05,33.04,37.32,49.52,124.58,146.66
"0251003C",251,1,"White",-0.82,29.01,72,35.24,44.89,42.69,74.29,147.04,146.61
"0251006C",251,0,"White",0.85,29.01,63,34.96,51.61,50.84,65.97,160.11,180.6
"0251014C",251,0,"White",0.15,29.01,61,26.27,35.56,41.27,53.24,81.8,128.52
"0251016C",251,1,"Black",-0.01,29.01,67,33.02,40.4,51.46,88.65,131.88,158.26
"0251018C",251,1,"White",-0.43,29.01,62,28.15,30.78,37.12,56.69,82.67,124.04
"0251019C",251,0,"White",-0.27,29.01,69,39.77,39.37,47.29,71.9,129.8,162.56
"0251020C",251,1,"White",2.25,29.01,64,32.78,56.6,56.36,95.73,139.5,165.94
"0251021C",251,0,"White",-0.09,29.01,73,37.5,41,48.26,77.16,153.71,167.65
"0251022C",251,1,"Black",-0.31,29.01,61,31.69,35.83,33.03,55.15,106.25,108.02
"0251023C",251,0,"White",-0.32,29.01,62,30.54,47.05,47.36,63.35,147.46,162.67
"0251024C",251,0,"White",0.18,29.01,66,41.88,50.54,49.82,82.6,139.55,142.19
"0253003C",253,0,"White",-0.74,86.11,60,31.13,39.21,41.25,72.32,105,134.49
"0253004C",253,0,"White",-0.75,86.11,61,33.34,44.83,46.86,66.89,87.77,127.16
